PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	16	120	50
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	16	121	51
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	16	289	131
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	64	292	50
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	76	293	167
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	16	293	167
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	64	295	167
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	64	296	167
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	61	296	167
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	64	297	167
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	61	297	167
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	38	117	157
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	39	117	157
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	40	117	157
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	61	122	131
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	62	122	131
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	63	122	131
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	64	122	131
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	64	300	164
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	62	300	164
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	63	300	164
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	61	300	164
PluginDlteamsRecord	PluginDlteamsConcernedPerson	\N	\N	0	2023-05-13 00:00:00	68	300	164
