PluginDlteamsRecord		\N	0	2023-05-16 00:00:00	88	302
PluginDlteamsRecord	Éditeur du logiciel e-mailing en mode SaaS	\N	0	2023-05-16 00:00:00	90	121
PluginDlteamsRecord	Le gestionnaire du réseau social collecte certaines informations concernant les interactions entre ses utilisateurs	\N	0	2023-05-16 00:00:00	97	118
PluginDlteamsRecord	Éléments partagés dans le cadre de la révision comptable	\N	0	2023-05-16 00:00:00	85	290
PluginDlteamsRecord		\N	0	2023-05-16 00:00:00	88	424
PluginDlteamsRecord		\N	0	2023-05-16 00:00:00	89	424
PluginDlteamsRecord		\N	0	2023-05-16 00:00:00	86	424
PluginDlteamsRecord	En cas de contentieux	\N	0	2023-05-16 00:00:00	88	311
