0	Navigateurs Internet	0	0	Le navigateur Internet est un logiciel permettant d'afficher des sites Internet, télécharger des fichiers et faire des recherches. Parmi les plus utilisés : Chrome (Google), Edge (Microsoft), Safari (Apple), Firefox (Mozilla)	0	0	2022-12-01 13:00:26	\N	\N	\N	\N	\N	14
0	Outlook	0	0		0	0	2022-12-01 12:56:30	\N	\N	\N	\N	\N	19
0	OneDrive	0	2	OneDrive est \
- un espace de stockage des tinée aux fichiers personnels dans l'espace Cloud Microsoft\
- une application visible sous la forme d'une icone nuage en bas à droite et permettant de synchroniser les fichiers du Cloud avec son propre disque dur	1	1	2022-12-01 13:01:44	2022-12-01 12:54:52	\N	\N	\N	\N	35
0	Teams	0	0		0	0	2022-12-01 12:56:43	2022-12-01 12:54:52	\N	\N	\N	\N	36
0	Explorateur de fichier	0	0	L'explorateur de fichiers est une application intégrée à Windows, Android ou IOS qui permet aux utilisateurs d'accéder, de modifier et de gérer les fichiers stockés sur l' ordinateur ou l'appareil mobile.	0	0	2022-12-01 12:58:50	2022-12-01 12:54:52	\N	\N	\N	\N	37
0	Menu / paramètres 	0	0		0	0	2023-01-27 21:54:06	2023-01-27 21:50:31	\N	\N	\N	\N	51
0	Logiciel / application : préciser le nom	0	0	Le logiciel / l'application est téléchargée puis installé sur sa session	0	0	2023-08-04 10:55:53	2023-08-04 10:55:53	\N	\N	\N	\N	66
